date,open,high,low,close,volume
1/6/1987,0.1085,0.1107,0.108,0.1101,40032000
1/7/1987,0.1101,0.116,0.1101,0.116,60998400
1/8/1987,0.1166,0.1209,0.1166,0.1198,61488000
1/9/1987,0.1198,0.1252,0.1192,0.1246,63705600
1/12/1987,0.1246,0.1337,0.1235,0.1327,128793600
1/13/1987,0.1316,0.1316,0.1268,0.1289,76320000
1/14/1987,0.1289,0.1295,0.1262,0.1289,69465600
1/15/1987,0.1289,0.1391,0.1289,0.1359,117014400
1/16/1987,0.1359,0.1359,0.13,0.1327,65433600
1/19/1987,0.1327,0.1375,0.13,0.1375,88243200
1/20/1987,0.1375,0.1429,0.137,0.1397,95760000
1/21/1987,0.1397,0.1493,0.137,0.1456,108489600
1/22/1987,0.1456,0.1606,0.1413,0.1601,116035200
1/23/1987,0.1601,0.1665,0.145,0.145,317894400
1/26/1987,0.1461,0.1493,0.1413,0.1477,116553600
1/27/1987,0.1477,0.1558,0.1477,0.1536,114105600
1/28/1987,0.1536,0.1563,0.1493,0.1542,76723200
1/29/1987,0.1542,0.1558,0.1445,0.1477,79228800
1/30/1987,0.1477,0.1574,0.1456,0.1571,104169600
2/2/1987,0.1571,0.1601,0.1568,0.1568,46915200
2/3/1987,0.1568,0.1585,0.1515,0.1542,59328000
2/4/1987,0.1542,0.1552,0.1525,0.1547,31737600
2/5/1987,0.1547,0.1558,0.152,0.1536,42652800
2/6/1987,0.1536,0.1544,0.1472,0.148,45619200
2/9/1987,0.1477,0.1477,0.1458,0.1466,136080000
2/10/1987,0.1466,0.1472,0.1434,0.1472,44668800
2/11/1987,0.1477,0.1542,0.1477,0.1542,60307200
2/12/1987,0.1542,0.1657,0.1542,0.1649,185731200
2/13/1987,0.1649,0.1671,0.1595,0.1633,81763200
2/17/1987,0.1633,0.1649,0.1595,0.1644,70732800
2/18/1987,0.1644,0.1671,0.1536,0.1542,128592000
2/19/1987,0.1536,0.1536,0.1461,0.1477,317750400
2/20/1987,0.1477,0.1477,0.144,0.1461,87897600
2/23/1987,0.1461,0.1574,0.1429,0.1552,125913600
2/24/1987,0.1552,0.1633,0.1552,0.1628,120816000
2/25/1987,0.1628,0.1657,0.159,0.1601,65001600
2/26/1987,0.1601,0.1708,0.1568,0.166,145209600
2/27/1987,0.166,0.1671,0.1622,0.1649,37555200
3/2/1987,0.1649,0.1649,0.159,0.1601,79516800
3/3/1987,0.1601,0.1617,0.1579,0.1601,81100800
3/4/1987,0.1601,0.1719,0.1595,0.1713,98179200
3/5/1987,0.1713,0.1832,0.1713,0.1794,128188800
3/6/1987,0.1794,0.1805,0.1746,0.1789,63561600
3/9/1987,0.1789,0.1794,0.1746,0.1756,38275200
3/10/1987,0.1756,0.1832,0.1751,0.181,74102400
3/11/1987,0.1837,0.1848,0.1816,0.1837,43862400
3/12/1987,0.1837,0.1859,0.1794,0.1845,71337600
3/13/1987,0.1845,0.1859,0.174,0.1778,105120000
3/16/1987,0.1773,0.1773,0.1713,0.1767,88473600
3/17/1987,0.1767,0.1837,0.1762,0.1826,54547200
3/18/1987,0.1837,0.1939,0.1837,0.1923,119347200
3/19/1987,0.1923,0.1961,0.1891,0.1961,62812800
3/20/1987,0.1961,0.1961,0.1928,0.1939,38246400
3/23/1987,0.1939,0.1966,0.1907,0.1926,67478400
3/24/1987,0.188,0.195,0.188,0.1939,69609600
3/25/1987,0.1939,0.195,0.1918,0.1931,33840000
3/26/1987,0.1931,0.1934,0.1912,0.1918,33379200
3/27/1987,0.1928,0.2014,0.1928,0.1971,120873600
3/30/1987,0.1971,0.2079,0.1901,0.2079,186134400
3/31/1987,0.2052,0.2127,0.2052,0.2079,125337600
4/1/1987,0.2079,0.2122,0.1944,0.1955,259430400
4/2/1987,0.1987,0.2084,0.1987,0.2041,159955200
4/3/1987,0.2041,0.2154,0.2041,0.2143,155606400
4/6/1987,0.2143,0.2149,0.2095,0.2132,98956800
4/7/1987,0.2132,0.2132,0.202,0.202,73728000
4/8/1987,0.202,0.21,0.202,0.2079,106214400
4/9/1987,0.2079,0.2079,0.2025,0.2041,71568000
4/10/1987,0.2041,0.2057,0.2036,0.2054,43372800
4/13/1987,0.2052,0.2052,0.1977,0.1987,50256000
4/14/1987,0.1987,0.2052,0.1955,0.202,87379200
4/15/1987,0.2036,0.2084,0.2036,0.2063,95961600
4/16/1987,0.2063,0.2159,0.2057,0.2116,188092800
4/20/1987,0.2116,0.2138,0.2052,0.2057,100310400
4/21/1987,0.2057,0.2106,0.2014,0.2089,113184000
4/22/1987,0.2089,0.2122,0.2089,0.2116,74678400
4/23/1987,0.2116,0.2138,0.2084,0.2116,48326400
4/24/1987,0.2116,0.2138,0.2089,0.2127,54172800
4/27/1987,0.2127,0.2143,0.2089,0.2127,53107200
4/28/1987,0.2127,0.2288,0.2106,0.2283,111081600
4/29/1987,0.2283,0.2342,0.2218,0.2218,85161600
4/30/1987,0.2218,0.2283,0.2186,0.2234,88041600
5/1/1987,0.2234,0.2261,0.2208,0.2256,37843200
5/4/1987,0.2256,0.2315,0.2245,0.2299,34531200
5/5/1987,0.2304,0.2487,0.2304,0.2487,110995200
5/6/1987,0.2487,0.2508,0.2417,0.2428,153504000
5/7/1987,0.2428,0.2546,0.2412,0.2541,289699200
5/8/1987,0.2546,0.2756,0.2546,0.2718,150048000
5/11/1987,0.2718,0.2718,0.264,0.2643,127382400
5/12/1987,0.2643,0.267,0.2514,0.2551,148464000
5/13/1987,0.2568,0.2627,0.2568,0.2616,73382400
5/14/1987,0.2616,0.2686,0.2616,0.2637,59961600
5/15/1987,0.2632,0.2632,0.2562,0.2562,84326400
5/18/1987,0.2562,0.2562,0.2406,0.2476,172598400
5/19/1987,0.2476,0.2476,0.239,0.239,78336000
5/20/1987,0.238,0.238,0.2304,0.2353,228355200
5/21/1987,0.2358,0.2422,0.2358,0.2396,93312000
5/22/1987,0.2396,0.2406,0.2315,0.2326,64627200
5/26/1987,0.2326,0.2363,0.232,0.2353,46886400
5/27/1987,0.2353,0.2406,0.2342,0.2353,48758400
5/28/1987,0.2353,0.2503,0.2347,0.2498,108662400
5/29/1987,0.2498,0.2541,0.2471,0.2476,80380800
6/1/1987,0.2476,0.2476,0.2428,0.2428,30326400
6/2/1987,0.2428,0.2465,0.2385,0.2417,51552000
6/3/1987,0.2428,0.2465,0.2428,0.2433,21628800
6/4/1987,0.2433,0.2433,0.2401,0.2417,20390400
6/5/1987,0.2417,0.2428,0.2299,0.2347,59270400
6/8/1987,0.2347,0.2363,0.231,0.2358,111571200
6/9/1987,0.2358,0.2363,0.2331,0.2342,25833600
6/10/1987,0.2342,0.2353,0.2175,0.2224,176256000
6/11/1987,0.2261,0.2272,0.2089,0.2095,268704000
6/12/1987,0.2095,0.2181,0.2089,0.2111,196156800
6/15/1987,0.2111,0.2143,0.2068,0.2111,125222400
6/16/1987,0.2111,0.2181,0.2106,0.2154,73526400
6/17/1987,0.2165,0.2234,0.2165,0.2229,71078400
6/18/1987,0.2224,0.2256,0.2192,0.2253,56188800
6/19/1987,0.2261,0.2283,0.2234,0.2245,40809600
6/22/1987,0.2256,0.2256,0.2213,0.2229,87436800
6/23/1987,0.2229,0.2229,0.2159,0.2208,100771200
6/24/1987,0.2218,0.2277,0.2218,0.2251,82684800
6/25/1987,0.2245,0.2256,0.2224,0.2245,44035200
6/26/1987,0.2251,0.2261,0.2229,0.2251,21945600
6/29/1987,0.2251,0.2251,0.2202,0.224,25632000
6/30/1987,0.2245,0.2251,0.2186,0.2192,38332800
7/1/1987,0.2186,0.2218,0.2181,0.2202,21945600
7/2/1987,0.2208,0.2208,0.2122,0.2149,56880000
7/6/1987,0.2143,0.217,0.2084,0.2095,65491200
7/7/1987,0.2089,0.2089,0.1923,0.1939,197078400
7/8/1987,0.1955,0.2036,0.1901,0.2004,193449600
7/9/1987,0.2014,0.2106,0.2004,0.2057,92707200
7/10/1987,0.2046,0.2095,0.202,0.2084,75830400
7/13/1987,0.2084,0.2138,0.2063,0.2132,48326400
7/14/1987,0.2149,0.2261,0.2138,0.2256,152812800
7/15/1987,0.2256,0.2272,0.2197,0.2197,96768000
7/16/1987,0.2202,0.2213,0.2149,0.2192,72979200
7/17/1987,0.2192,0.2234,0.2186,0.2197,51264000
7/20/1987,0.2192,0.2192,0.2132,0.2138,42019200
7/21/1987,0.2138,0.217,0.2116,0.2132,36547200
7/22/1987,0.2132,0.2159,0.2116,0.2149,53366400
7/23/1987,0.2149,0.2149,0.202,0.21,148492800
7/24/1987,0.2106,0.2138,0.21,0.2116,57744000
7/27/1987,0.2116,0.2143,0.2084,0.2143,41817600
7/28/1987,0.2154,0.2186,0.2132,0.2138,38160000
7/29/1987,0.2138,0.2143,0.21,0.2132,27676800
7/30/1987,0.2132,0.2132,0.2063,0.2084,55555200
7/31/1987,0.2073,0.2073,0.1977,0.202,186624000
8/3/1987,0.202,0.203,0.1961,0.1971,116352000
8/4/1987,0.1971,0.2014,0.1971,0.2014,135072000
8/5/1987,0.202,0.2116,0.2014,0.2089,211190400
8/6/1987,0.2095,0.2183,0.2095,0.217,152553600
8/7/1987,0.217,0.2245,0.2165,0.2224,171014400
8/10/1987,0.2229,0.2234,0.2202,0.2224,56448000
8/11/1987,0.2234,0.2245,0.217,0.2181,68544000
8/12/1987,0.2181,0.2186,0.2149,0.2149,42364800
8/13/1987,0.2149,0.2245,0.2149,0.2213,80640000
8/14/1987,0.2213,0.2229,0.2202,0.2224,50832000
8/17/1987,0.2224,0.224,0.2213,0.224,33667200
8/18/1987,0.2224,0.2234,0.2181,0.2202,46944000
8/19/1987,0.2202,0.2208,0.2159,0.2202,48902400
8/20/1987,0.2202,0.2272,0.2202,0.2261,82051200
8/21/1987,0.2256,0.2326,0.2256,0.2299,68976000
8/24/1987,0.2299,0.2412,0.2267,0.2401,97747200
8/25/1987,0.2422,0.2508,0.2396,0.2465,185961600
8/26/1987,0.2465,0.2535,0.2455,0.2482,114105600
8/27/1987,0.2482,0.2498,0.2455,0.2487,72432000
8/28/1987,0.2492,0.2605,0.2492,0.2584,114796800
8/31/1987,0.2573,0.2584,0.2508,0.2551,84326400
9/1/1987,0.2535,0.2551,0.2428,0.2439,93859200
9/2/1987,0.2417,0.2476,0.2412,0.2471,78393600
9/3/1987,0.2498,0.253,0.2444,0.2476,70934400
9/4/1987,0.2476,0.2482,0.2401,0.2406,48355200
9/8/1987,0.2401,0.2406,0.2326,0.2396,96336000
9/9/1987,0.2406,0.2449,0.2396,0.2422,60710400
9/10/1987,0.2433,0.2487,0.2428,0.246,58176000
9/11/1987,0.246,0.2503,0.2449,0.2498,41040000
9/14/1987,0.2503,0.2578,0.2503,0.2562,94464000
9/15/1987,0.2568,0.2568,0.2498,0.2533,39052800
9/16/1987,0.2535,0.2578,0.2508,0.2508,57715200
9/17/1987,0.2514,0.2525,0.2444,0.2492,69436800
9/18/1987,0.2492,0.2492,0.2449,0.2471,31651200
9/21/1987,0.2299,0.246,0.2277,0.2299,42774336
9/22/1987,0.2299,0.2482,0.2277,0.246,82006416
9/23/1987,0.2482,0.2595,0.2482,0.2589,107696016
9/24/1987,0.2578,0.2718,0.2578,0.2632,118438416
9/25/1987,0.2643,0.2793,0.2632,0.2664,82454400
9/28/1987,0.2664,0.2804,0.2653,0.275,95542416
9/29/1987,0.2772,0.2804,0.2734,0.2761,57411216
9/30/1987,0.275,0.2863,0.275,0.2847,85680000
10/1/1987,0.2847,0.2954,0.2836,0.2944,127222416
10/2/1987,0.2965,0.3126,0.2954,0.3115,131644800
10/5/1987,0.3158,0.3395,0.3158,0.3395,184320000
10/6/1987,0.3395,0.3405,0.3153,0.3169,203040000
10/7/1987,0.318,0.3234,0.3072,0.3137,125638416
10/8/1987,0.3148,0.3191,0.2986,0.3094,96940800
10/9/1987,0.3105,0.3234,0.3083,0.3083,93888000
10/12/1987,0.3094,0.3137,0.2965,0.3072,117187200
10/13/1987,0.3105,0.318,0.3051,0.3148,96809616
10/14/1987,0.3148,0.3212,0.304,0.3062,114220800
10/15/1987,0.3029,0.3126,0.3008,0.3029,128822400
10/16/1987,0.3029,0.3201,0.2761,0.2782,210240000
10/19/1987,0.2643,0.2729,0.1934,0.1944,146880000
10/20/1987,0.1977,0.2234,0.1848,0.2063,324000000
10/21/1987,0.2224,0.26,0.2149,0.2433,262080000
10/22/1987,0.2439,0.2492,0.2192,0.2288,223200000
10/23/1987,0.2256,0.2277,0.2041,0.2073,112764816
10/26/1987,0.1998,0.2063,0.1601,0.1687,148320000
10/27/1987,0.1751,0.1848,0.1687,0.1773,234720000
10/28/1987,0.1719,0.1826,0.1654,0.1773,149760000
10/29/1987,0.1773,0.2095,0.1773,0.2052,167040000
10/30/1987,0.2138,0.2245,0.2084,0.2138,168480000
11/2/1987,0.2116,0.2192,0.2084,0.2159,84771216
11/3/1987,0.2116,0.2149,0.188,0.2063,116150400
11/4/1987,0.202,0.2181,0.1977,0.2095,95340816
11/5/1987,0.2106,0.2202,0.2095,0.217,81430416
11/6/1987,0.2159,0.217,0.202,0.2041,75353616
11/9/1987,0.2009,0.2041,0.1955,0.202,86585616
11/10/1987,0.1998,0.2084,0.1955,0.202,91164816
11/11/1987,0.2041,0.2116,0.203,0.2106,54617616
11/12/1987,0.2181,0.2234,0.2106,0.2149,99171216
11/13/1987,0.2149,0.2159,0.2073,0.2073,58492800
11/16/1987,0.2095,0.2138,0.2041,0.2052,59472000
11/17/1987,0.2009,0.2041,0.1944,0.2009,69321600
11/18/1987,0.2041,0.2063,0.1934,0.2063,89308800
11/19/1987,0.2073,0.2084,0.1977,0.1987,75024000
11/20/1987,0.1955,0.2052,0.1923,0.2041,82467216
11/23/1987,0.203,0.2095,0.202,0.2052,44640000
11/24/1987,0.2084,0.2106,0.1955,0.2041,72230400
11/25/1987,0.2041,0.2052,0.1977,0.1977,32153616
11/27/1987,0.1977,0.1987,0.1934,0.1944,18316800
11/30/1987,0.1901,0.1934,0.174,0.1923,164160000
12/1/1987,0.1912,0.1966,0.1848,0.188,73539216
12/2/1987,0.1869,0.1923,0.1837,0.1891,68515200
12/3/1987,0.1901,0.1923,0.173,0.1735,127670400
12/4/1987,0.173,0.1821,0.1719,0.1805,121750416
12/7/1987,0.1848,0.188,0.1816,0.1859,66211200
12/8/1987,0.1859,0.2041,0.1848,0.2041,112521600
12/9/1987,0.203,0.2073,0.1977,0.1987,83792016
12/10/1987,0.1955,0.2127,0.1901,0.2041,165600000
12/11/1987,0.2052,0.2084,0.2009,0.2063,72473616
12/14/1987,0.2063,0.2192,0.2052,0.2181,95110416
12/15/1987,0.2202,0.2229,0.2149,0.2202,112217616
12/16/1987,0.217,0.2353,0.2159,0.2331,105536016
12/17/1987,0.2353,0.2353,0.2224,0.2234,94016016
12/18/1987,0.2256,0.231,0.2234,0.2234,52486416
12/21/1987,0.2256,0.2299,0.2181,0.2213,51161616
12/22/1987,0.2213,0.2277,0.2149,0.2256,41772816
12/23/1987,0.2288,0.231,0.2245,0.2288,60710400
12/24/1987,0.2288,0.231,0.2277,0.2288,12672000
12/28/1987,0.2277,0.2288,0.2149,0.2202,50716800
12/29/1987,0.2202,0.2363,0.217,0.2342,79459200
