date,open,high,low,close,volume
12/14/1972,1.7492,1.7719,1.7463,1.7606,318400
12/15/1972,1.7549,1.7549,1.7379,1.7463,300800
12/18/1972,1.7379,1.7379,1.7209,1.735,278400
12/19/1972,1.7323,1.7323,1.6983,1.701,459200
12/20/1972,1.701,1.7236,1.6983,1.7153,260800
12/21/1972,1.7153,1.7266,1.7096,1.7153,249600
12/22/1972,1.7153,1.7522,1.7153,1.7436,235200
12/26/1972,1.7436,1.7549,1.7436,1.7549,89600
12/27/1972,1.7549,1.7775,1.7549,1.7719,232000
12/29/1972,1.7719,1.8029,1.7719,1.8029,516800
1/2/1973,1.8002,1.8002,1.7775,1.7916,452800
1/3/1973,1.7916,1.8002,1.7775,1.8002,473600
1/4/1973,1.8002,1.8002,1.7861,1.7861,259200
1/5/1973,1.7889,1.7975,1.7889,1.7945,715200
1/8/1973,1.7945,1.7975,1.7861,1.7916,368000
1/9/1973,1.7916,1.7945,1.7889,1.7889,315200
1/10/1973,1.7889,1.7916,1.7803,1.7916,187200
1/11/1973,1.7916,1.7945,1.7832,1.7861,224000
1/12/1973,1.7861,1.8002,1.7861,1.7861,355200
1/15/1973,1.7861,1.7861,1.7549,1.7662,553600
1/16/1973,1.7662,1.7689,1.7463,1.7492,166400
1/17/1973,1.7492,1.7549,1.7409,1.7463,302400
1/18/1973,1.7463,1.7522,1.7323,1.7492,233600
1/19/1973,1.7492,1.7492,1.7379,1.7436,243200
1/22/1973,1.7436,1.7436,1.7323,1.7379,214400
1/23/1973,1.7379,1.7379,1.7096,1.7295,179200
1/24/1973,1.7295,1.7409,1.7182,1.7182,211200
1/26/1973,1.7182,1.7209,1.6643,1.6926,624000
1/29/1973,1.6813,1.6813,1.6473,1.6473,496000
1/30/1973,1.6473,1.6643,1.636,1.6417,313600
1/31/1973,1.6444,1.6643,1.6444,1.653,262400
2/1/1973,1.653,1.7096,1.6417,1.7039,398400
2/2/1973,1.7039,1.7209,1.6983,1.7069,424000
2/5/1973,1.7096,1.7209,1.7096,1.7153,292800
2/6/1973,1.7153,1.7266,1.7096,1.7209,352000
2/7/1973,1.7209,1.7492,1.7209,1.7436,136000
2/8/1973,1.7436,1.7549,1.7209,1.7522,577600
2/9/1973,1.7522,1.7889,1.7379,1.7861,441600
2/12/1973,1.7861,1.8115,1.7861,1.8115,489600
2/13/1973,1.8738,1.936,1.8738,1.8738,1075200
2/14/1973,1.8738,1.8794,1.8428,1.8428,214400
2/15/1973,1.8511,1.8738,1.8511,1.8681,208000
2/16/1973,1.8794,1.9191,1.8794,1.9191,110400
2/20/1973,1.922,1.9333,1.922,1.9247,241600
2/21/1973,1.9247,1.9247,1.8964,1.9107,211200
2/22/1973,1.9107,1.936,1.8908,1.936,180800
2/23/1973,1.936,1.936,1.9077,1.9161,294400
2/26/1973,1.9161,1.9274,1.8767,1.8851,585600
2/27/1973,1.8851,1.8851,1.8511,1.8851,449600
2/28/1973,1.8851,1.9048,1.8541,1.9048,641600
3/1/1973,1.9191,1.953,1.9191,1.9191,414400
3/2/1973,1.9191,1.9474,1.888,1.9474,960000
3/5/1973,1.9474,1.987,1.9304,1.9501,625600
3/6/1973,1.9501,1.97,1.9447,1.9644,420800
3/7/1973,1.97,2.0323,1.97,2.0323,436800
3/8/1973,2.0323,2.0323,1.9813,1.9983,241600
3/9/1973,1.9983,1.9983,1.9757,1.9757,518400
3/12/1973,1.9757,2.0096,1.9757,2.0067,270400
3/13/1973,2.0067,2.0153,2.0013,2.0013,168000
3/14/1973,2.0013,2.0323,1.9983,2.0266,438400
3/15/1973,2.0323,2.0606,2.0323,2.0379,276800
3/16/1973,2.0323,2.0323,2.004,2.0266,206400
3/19/1973,2.0266,2.0266,1.97,1.97,216000
3/20/1973,1.97,1.9727,1.9247,1.9474,176000
3/21/1973,1.9417,1.9417,1.8964,1.8964,724800
3/22/1973,1.8625,1.8625,1.7861,1.8058,1356800
3/23/1973,1.8058,1.8541,1.8058,1.8455,462400
3/26/1973,1.8568,1.9134,1.8568,1.9134,275200
3/27/1973,1.9247,1.9474,1.9247,1.936,862400
3/28/1973,1.936,1.9417,1.9247,1.9304,222400
3/29/1973,1.9333,1.987,1.9333,1.9813,395200
3/30/1973,1.9757,1.9757,1.9388,1.9417,273600
4/2/1973,1.9417,1.9474,1.9304,1.936,185600
4/3/1973,1.9247,1.9247,1.8935,1.9191,291200
4/4/1973,1.9134,1.9134,1.8595,1.8738,387200
4/5/1973,1.8708,1.8708,1.8398,1.8625,238400
4/6/1973,1.8738,1.8964,1.8738,1.888,284800
4/9/1973,1.888,1.9247,1.888,1.9247,420800
4/10/1973,1.9247,1.9247,1.9134,1.9247,256000
4/11/1973,1.9247,1.9247,1.9021,1.922,348800
4/12/1973,1.922,1.9333,1.9021,1.9021,280000
4/13/1973,1.9021,1.9134,1.8964,1.8964,188800
4/16/1973,1.888,1.888,1.8681,1.888,204800
4/17/1973,1.888,1.9021,1.8851,1.8908,102400
4/18/1973,1.8908,1.9021,1.8851,1.9021,174400
4/19/1973,1.9021,1.9191,1.8908,1.9077,190400
4/23/1973,1.9077,1.9107,1.8964,1.9048,172800
4/24/1973,1.9048,1.9077,1.8908,1.8994,414400
4/25/1973,1.8794,1.8794,1.8398,1.8568,1811200
4/26/1973,1.8511,1.8511,1.8255,1.8398,249600
4/27/1973,1.8398,1.8455,1.7719,1.8088,1748800
4/30/1973,1.8088,1.8255,1.7889,1.8201,625600
5/1/1973,1.8201,1.8342,1.8002,1.8285,910400
5/2/1973,1.8455,1.8908,1.8455,1.8908,844800
5/3/1973,1.8908,1.922,1.8595,1.9191,723200
5/4/1973,1.9191,1.9304,1.9077,1.922,494400
5/7/1973,1.9191,1.9191,1.8964,1.9021,232000
5/8/1973,1.9021,1.9304,1.8964,1.9304,388800
5/9/1973,1.9304,1.9417,1.9161,1.9274,332800
5/10/1973,1.9274,1.936,1.9077,1.922,209600
5/11/1973,1.9191,1.9191,1.8935,1.8935,310400
5/14/1973,1.8851,1.8851,1.8595,1.8681,401600
5/15/1973,1.8681,1.9021,1.8511,1.8964,470400
5/16/1973,1.9048,1.9333,1.9048,1.9274,294400
5/17/1973,1.9274,1.9417,1.9161,1.9191,201600
5/18/1973,1.9191,1.9191,1.8794,1.8908,280000
5/21/1973,1.8681,1.8681,1.8002,1.8455,459200
5/22/1973,1.8595,1.9021,1.8595,1.8654,462400
5/23/1973,1.8654,1.9107,1.8428,1.9021,390400
5/24/1973,1.9021,1.9614,1.9021,1.9614,297600
5/25/1973,1.9614,1.9841,1.9587,1.9813,433600
5/29/1973,1.9813,1.9813,1.9614,1.9673,112000
5/30/1973,1.9673,1.9727,1.9501,1.9501,403200
5/31/1973,1.956,1.97,1.956,1.9587,196800
6/1/1973,1.9501,1.9501,1.9161,1.9161,206400
6/4/1973,1.9077,1.9077,1.8794,1.8935,214400
6/5/1973,1.8935,1.9304,1.8794,1.9191,358400
6/6/1973,1.9191,1.9333,1.9021,1.9021,238400
6/7/1973,1.9021,1.922,1.8935,1.9048,88000
6/8/1973,1.9447,1.9614,1.9447,1.9474,206400
6/11/1973,1.9447,1.9447,1.9304,1.9304,260800
6/12/1973,1.9333,1.9927,1.9333,1.9927,267200
6/13/1973,1.9927,2.021,1.9927,2.0013,588800
6/14/1973,2.0013,2.0096,1.9841,1.9983,332800
6/15/1973,1.9727,1.9727,1.9474,1.9501,200000
6/18/1973,1.9501,1.9614,1.9274,1.9501,169600
6/19/1973,1.9501,1.9727,1.9474,1.97,249600
6/20/1973,1.97,1.9841,1.9587,1.9587,132800
6/21/1973,1.9587,1.9673,1.922,1.922,302400
6/22/1973,1.9333,1.97,1.9333,1.9417,417600
6/25/1973,1.8908,1.8908,1.8595,1.8654,326400
6/26/1973,1.8541,1.8541,1.8369,1.8541,390400
6/27/1973,1.8541,1.8681,1.8172,1.8428,291200
6/28/1973,1.8428,1.8935,1.8314,1.8822,643200
6/29/1973,1.8822,1.8935,1.8794,1.8908,273600
7/2/1973,1.8908,1.9077,1.8794,1.9021,283200
7/3/1973,1.8935,1.8935,1.8681,1.8681,352000
7/5/1973,1.8595,1.8595,1.8314,1.8369,424000
7/6/1973,1.8314,1.8314,1.7775,1.7861,428800
7/9/1973,1.7861,1.7889,1.7492,1.7803,446400
7/10/1973,1.7861,1.8115,1.7861,1.8115,739200
7/11/1973,1.8541,1.8794,1.8541,1.8794,481600
7/12/1973,1.8794,1.922,1.8595,1.9107,472000
7/13/1973,1.9161,1.9304,1.9161,1.9274,187200
7/16/1973,1.9274,1.9333,1.9161,1.9304,419200
7/17/1973,1.9501,1.9841,1.9501,1.9501,510400
7/18/1973,1.9501,1.9614,1.9333,1.9333,318400
7/19/1973,1.9333,1.9727,1.9304,1.9474,342400
7/20/1973,1.9474,1.9587,1.922,1.936,548800
7/23/1973,1.936,1.9501,1.9161,1.9474,417600
7/24/1973,1.9474,2.0126,1.9417,2.0126,267200
7/25/1973,2.0266,2.0918,2.0266,2.0746,673600
7/26/1973,2.0746,2.0918,2.0633,2.0633,380800
7/27/1973,2.0633,2.0633,2.0239,2.0379,320000
7/30/1973,2.0323,2.0323,2.0096,2.0239,142400
7/31/1973,2.0239,2.0493,2.0013,2.0013,190400
8/1/1973,2.0013,2.0013,1.9614,1.9614,142400
8/2/1973,1.9614,1.9983,1.9501,1.9983,193600
8/3/1973,1.9983,2.0239,1.9813,2.0096,150400
8/6/1973,1.9727,1.9727,1.8794,1.8935,931200
8/7/1973,1.9077,1.936,1.9077,1.9077,689600
8/8/1973,1.9077,1.9417,1.9048,1.9048,678400
8/9/1973,1.9077,1.9333,1.9077,1.9107,214400
8/10/1973,1.9107,1.9107,1.8822,1.8935,342400
8/13/1973,1.8681,1.8908,1.8568,1.8767,369600
8/14/1973,1.8767,1.8822,1.8541,1.8568,252800
8/15/1973,1.8568,1.8595,1.8314,1.8398,179200
8/16/1973,1.8314,1.8314,1.7916,1.7916,755200
8/17/1973,1.7889,1.7889,1.7662,1.7689,680000
8/20/1973,1.7689,1.7748,1.7549,1.7549,307200
8/21/1973,1.7549,1.7662,1.7379,1.7379,356800
8/22/1973,1.7379,1.7606,1.7295,1.7606,382400
8/23/1973,1.7775,1.8029,1.7775,1.8002,283200
8/24/1973,1.8029,1.8511,1.8029,1.8511,395200
8/27/1973,1.8511,1.8794,1.8511,1.8595,550400
8/28/1973,1.8595,1.8851,1.8568,1.8708,211200
8/29/1973,1.8708,1.8708,1.8115,1.8115,2422400
8/30/1973,1.8029,1.8029,1.7549,1.7606,206400
8/31/1973,1.7606,1.7635,1.7209,1.7209,518400
9/4/1973,1.7209,1.7209,1.6784,1.701,816000
9/5/1973,1.701,1.7153,1.6897,1.6956,435200
9/6/1973,1.6897,1.6897,1.67,1.6756,633600
9/7/1973,1.6756,1.6756,1.619,1.619,825600
9/10/1973,1.619,1.6643,1.5964,1.6331,561600
9/11/1973,1.6473,1.6897,1.6473,1.6784,419200
9/12/1973,1.687,1.7153,1.687,1.7096,635200
9/13/1973,1.7096,1.7492,1.701,1.7492,440000
9/14/1973,1.7492,1.7492,1.7123,1.7409,712000
9/17/1973,1.7409,1.7522,1.7266,1.7266,392000
9/18/1973,1.7266,1.7409,1.6983,1.7209,612800
9/19/1973,1.7606,1.8314,1.7606,1.8314,518400
9/20/1973,1.8314,1.8314,1.8029,1.8115,449600
9/21/1973,1.8029,1.8029,1.7689,1.7689,363200
9/24/1973,1.7803,1.8115,1.7803,1.8115,302400
9/25/1973,1.8029,1.8029,1.7689,1.7803,504000
9/26/1973,1.7803,1.7916,1.7492,1.7689,297600
9/27/1973,1.7689,1.8115,1.7689,1.8115,414400
9/28/1973,1.8115,1.8115,1.7803,1.8115,321600
10/1/1973,1.8002,1.8002,1.7748,1.7748,206400
10/2/1973,1.7775,1.7916,1.7775,1.7803,174400
10/3/1973,1.7803,1.7889,1.7379,1.7379,268800
10/4/1973,1.7266,1.7266,1.701,1.7123,353600
10/5/1973,1.7266,1.7522,1.7266,1.7492,174400
10/8/1973,1.7606,1.8029,1.7606,1.7803,361600
10/9/1973,1.7916,1.8172,1.7916,1.8115,412800
10/10/1973,1.8058,1.8058,1.7889,1.7889,424000
10/11/1973,1.7889,1.8172,1.7889,1.8115,646400
10/12/1973,1.8115,1.8398,1.8029,1.8029,414400
10/15/1973,1.8029,1.8428,1.8029,1.8398,238400
10/16/1973,1.8314,1.8314,1.8029,1.8314,240000
10/17/1973,1.8314,1.8428,1.8255,1.8285,228800
10/18/1973,1.8285,1.8428,1.8255,1.8285,137600
10/19/1973,1.8314,1.8908,1.8314,1.8908,352000
10/22/1973,1.8908,1.8908,1.8428,1.8794,334400
10/23/1973,1.8794,1.9021,1.8568,1.8935,576000
10/24/1973,1.8935,1.9021,1.8794,1.8908,240000
10/25/1973,1.8908,1.9304,1.8822,1.9274,510400
10/26/1973,1.9274,1.9474,1.9077,1.9447,332800
10/29/1973,1.9447,1.9614,1.9191,1.9191,214400
10/30/1973,1.9191,1.922,1.8708,1.8708,281600
10/31/1973,1.8708,1.8794,1.8428,1.8595,228800
11/1/1973,1.8595,1.8708,1.8428,1.8595,443200
11/2/1973,1.8568,1.8568,1.8428,1.8541,140800
11/5/1973,1.8541,1.8568,1.8428,1.8511,86400
11/6/1973,1.8511,1.8708,1.8511,1.8511,124800
11/7/1973,1.8511,1.8794,1.8511,1.8541,142400
11/8/1973,1.8568,1.8908,1.8568,1.8708,164800
11/9/1973,1.8708,1.8822,1.8595,1.8794,142400
11/12/1973,1.8767,1.8908,1.8511,1.8794,128000
11/13/1973,1.8794,1.9077,1.8595,1.8935,212800
11/14/1973,1.9021,1.9191,1.9021,1.9107,163200
11/15/1973,1.9107,1.9161,1.8822,1.9161,182400
11/16/1973,1.9161,1.9447,1.9107,1.9417,595200
11/19/1973,1.9191,1.9191,1.8822,1.8822,347200
11/20/1973,1.8794,1.8794,1.8285,1.8314,404800
11/21/1973,1.8314,1.8908,1.8172,1.8541,435200
11/23/1973,1.8541,1.8568,1.8172,1.8285,182400
11/26/1973,1.8029,1.8029,1.7803,1.7889,443200
11/27/1973,1.7889,1.7945,1.7662,1.7662,249600
11/28/1973,1.7662,1.7775,1.6983,1.7409,2700800
11/29/1973,1.7409,1.7409,1.6983,1.7209,620800
11/30/1973,1.7209,1.7492,1.701,1.7492,211200
12/3/1973,1.7295,1.7295,1.701,1.7153,390400
12/4/1973,1.7153,1.7379,1.6983,1.7123,190400
12/5/1973,1.7096,1.7096,1.6956,1.7039,427200
12/6/1973,1.7039,1.7549,1.701,1.7549,252800
12/7/1973,1.7916,1.8172,1.7916,1.7945,304000
12/10/1973,1.7945,1.8029,1.7775,1.8029,166400
12/11/1973,1.8029,1.8172,1.7492,1.7492,291200
12/12/1973,1.7123,1.7123,1.6897,1.6897,356800
12/13/1973,1.6503,1.6503,1.5878,1.5878,945600
12/14/1973,1.5878,1.6473,1.5794,1.6104,622400
12/17/1973,1.636,1.6616,1.636,1.6616,270400
12/18/1973,1.6616,1.7209,1.6616,1.7209,457600
12/19/1973,1.7209,1.8002,1.7209,1.7409,617600
12/20/1973,1.7123,1.7123,1.619,1.639,616000
12/21/1973,1.639,1.639,1.6104,1.6247,592000
12/24/1973,1.6218,1.6218,1.5878,1.5991,347200
12/26/1973,1.619,1.67,1.619,1.67,364800
12/27/1973,1.6983,1.7409,1.6983,1.7039,331200
12/28/1973,1.6983,1.6983,1.6616,1.6784,337600
12/31/1973,1.6756,1.6756,1.6616,1.6756,313600
1/2/1974,1.6756,1.6756,1.6473,1.6616,294400
1/3/1974,1.6616,1.687,1.6503,1.6616,784000
1/4/1974,1.6587,1.6587,1.6218,1.6304,558400
1/7/1974,1.619,1.619,1.5851,1.5851,379200
1/8/1974,1.5851,1.5991,1.571,1.571,766400
1/9/1974,1.571,1.571,1.5199,1.5199,604800
1/10/1974,1.5199,1.5398,1.4775,1.4805,484800
1/11/1974,1.4805,1.4972,1.4746,1.4918,304000
1/14/1974,1.4918,1.5285,1.4775,1.4945,356800
1/15/1974,1.4945,1.5058,1.4805,1.4945,276800
1/16/1974,1.4945,1.4945,1.4805,1.4945,248000
1/17/1974,1.5085,1.5484,1.5085,1.5484,468800
1/18/1974,1.5597,1.5851,1.5597,1.5824,206400
1/21/1974,1.5824,1.5964,1.5597,1.5878,350400
1/22/1974,1.5964,1.6304,1.5964,1.619,478400
1/23/1974,1.6218,1.639,1.6218,1.639,144000
1/24/1974,1.639,1.6473,1.6304,1.6473,259200
1/25/1974,1.636,1.636,1.619,1.6218,214400
1/28/1974,1.6218,1.6304,1.6104,1.619,179200
1/29/1974,1.619,1.6218,1.5878,1.5878,460800
1/30/1974,1.5878,1.6104,1.5878,1.6104,329600
1/31/1974,1.619,1.636,1.619,1.619,246400
2/1/1974,1.6104,1.6104,1.5851,1.5937,286400
2/4/1974,1.5794,1.5794,1.5568,1.5568,353600
2/5/1974,1.5568,1.5568,1.5285,1.5312,235200
2/6/1974,1.5312,1.5341,1.5144,1.5285,192000
2/7/1974,1.5285,1.5312,1.4945,1.4945,212800
2/8/1974,1.4972,1.4972,1.4775,1.4888,206400
2/11/1974,1.4805,1.4805,1.4322,1.4322,294400
2/12/1974,1.4293,1.4293,1.4039,1.4039,587200
2/13/1974,1.4039,1.4266,1.3899,1.3899,624000
2/14/1974,1.3899,1.3899,1.35,1.3586,396800
2/15/1974,1.3586,1.4066,1.3586,1.3727,417600
2/19/1974,1.4066,1.4492,1.4066,1.4293,739200
2/20/1974,1.4293,1.4972,1.4293,1.4972,539200
2/21/1974,1.5058,1.5568,1.5058,1.5568,382400
2/22/1974,1.5538,1.5538,1.5171,1.5285,329600
2/25/1974,1.5285,1.5568,1.5058,1.5199,174400
2/26/1974,1.5199,1.5681,1.5171,1.5681,235200
2/27/1974,1.5681,1.5794,1.5398,1.5568,403200
2/28/1974,1.5568,1.5568,1.5341,1.5454,225600
3/1/1974,1.5312,1.5312,1.5058,1.5171,254400
3/4/1974,1.5171,1.5568,1.5085,1.5568,390400
3/5/1974,1.5597,1.5824,1.5597,1.5737,356800
3/6/1974,1.5737,1.5851,1.5681,1.5851,227200
3/7/1974,1.5851,1.5851,1.5538,1.5538,272000
3/8/1974,1.5538,1.5824,1.5312,1.5824,596800
3/11/1974,1.5824,1.619,1.5568,1.5851,473600
3/12/1974,1.5851,1.605,1.5824,1.5964,316800
3/13/1974,1.5964,1.636,1.5851,1.6218,523200
3/14/1974,1.6218,1.6616,1.6218,1.6616,374400
3/15/1974,1.6587,1.6587,1.6304,1.6473,144000
3/18/1974,1.6473,1.6473,1.6218,1.6444,174400
3/19/1974,1.6444,1.6473,1.619,1.639,172800
3/20/1974,1.639,1.67,1.636,1.67,428800
3/21/1974,1.67,1.6756,1.6616,1.6616,121600
3/22/1974,1.6616,1.67,1.6587,1.67,174400
3/25/1974,1.6616,1.6616,1.6503,1.6557,92800
3/26/1974,1.6557,1.67,1.6503,1.67,227200
3/27/1974,1.67,1.6784,1.6503,1.6784,353600
3/28/1974,1.6756,1.6756,1.6134,1.6134,358400
3/29/1974,1.6134,1.6247,1.5964,1.5964,246400
4/1/1974,1.5937,1.5937,1.571,1.5851,147200
4/2/1974,1.5851,1.5964,1.5737,1.5794,182400
4/3/1974,1.5794,1.619,1.5794,1.6077,196800
4/4/1974,1.6104,1.636,1.6104,1.636,198400
4/5/1974,1.636,1.6473,1.6247,1.6304,270400
4/8/1974,1.6218,1.6218,1.6077,1.6104,100800
4/9/1974,1.6104,1.6331,1.5991,1.6331,182400
4/10/1974,1.6331,1.6756,1.6304,1.6616,278400
4/11/1974,1.6587,1.6587,1.6304,1.6503,156800
4/15/1974,1.6587,1.6756,1.6587,1.6756,81600
4/16/1974,1.6756,1.687,1.6503,1.6729,219200
