date,open,high,low,close,volume
1/15/1998,0.239,0.2499,0.239,0.2471,120288000
1/16/1998,0.2473,0.2484,0.238,0.239,51264000
1/20/1998,0.2406,0.2499,0.24,0.2471,109344000
1/21/1998,0.2463,0.2577,0.2432,0.2531,174768000
1/22/1998,0.2531,0.2629,0.2504,0.2562,189432000
1/23/1998,0.2666,0.2666,0.2463,0.2463,182376000
1/26/1998,0.2484,0.2489,0.2364,0.24,94248000
1/27/1998,0.2403,0.2427,0.2328,0.2369,82080000
1/28/1998,0.2369,0.2411,0.2307,0.238,105864000
1/29/1998,0.239,0.2489,0.2385,0.2473,96720000
1/30/1998,0.2494,0.2525,0.2437,0.2452,74448000
2/2/1998,0.2468,0.2598,0.2463,0.2593,138264000
2/3/1998,0.2588,0.2619,0.2541,0.2569,88584000
2/4/1998,0.2525,0.2588,0.252,0.2525,24696000
2/5/1998,0.2551,0.2551,0.2432,0.2463,116640000
2/6/1998,0.2458,0.2504,0.2432,0.2447,42456000
2/9/1998,0.2452,0.2473,0.238,0.2421,52536000
2/10/1998,0.2432,0.2652,0.2411,0.2645,245928000
2/11/1998,0.2639,0.2725,0.2634,0.2639,129480000
2/12/1998,0.2629,0.2645,0.2588,0.2624,60720000
2/13/1998,0.2619,0.2629,0.2567,0.2588,168408000
2/17/1998,0.2603,0.2603,0.2531,0.2567,47520000
2/18/1998,0.2567,0.2567,0.252,0.2531,59424000
2/19/1998,0.2548,0.2639,0.2536,0.2608,88728000
2/20/1998,0.2608,0.2639,0.2551,0.2629,54072000
2/23/1998,0.2639,0.2702,0.2598,0.2697,79560000
2/24/1998,0.2702,0.2832,0.2671,0.2697,278904000
2/25/1998,0.2728,0.2764,0.2624,0.2738,134904000
2/26/1998,0.2725,0.3034,0.2712,0.3024,307464000
2/27/1998,0.3003,0.331,0.2985,0.3201,494136000
3/2/1998,0.3154,0.3211,0.3117,0.3169,219144000
3/3/1998,0.3138,0.3149,0.2972,0.2982,160320000
3/4/1998,0.2993,0.3086,0.291,0.3053,146280000
3/5/1998,0.2982,0.325,0.2962,0.3117,240024000
3/6/1998,0.3144,0.3201,0.3066,0.319,117744000
3/9/1998,0.3196,0.3564,0.319,0.3471,461112000
3/10/1998,0.3554,0.3668,0.3445,0.3455,495000000
3/11/1998,0.3408,0.3429,0.3253,0.331,246984000
3/12/1998,0.3273,0.3372,0.3206,0.3263,195984000
3/13/1998,0.331,0.3362,0.3232,0.3271,130464000
3/16/1998,0.3307,0.3356,0.3284,0.3284,66240000
3/17/1998,0.3315,0.3336,0.3237,0.332,62016000
3/18/1998,0.3294,0.3564,0.3294,0.3546,273192000
3/19/1998,0.3549,0.3637,0.3481,0.3492,242304000
3/20/1998,0.3492,0.3528,0.3455,0.3492,128256000
3/23/1998,0.3473,0.3523,0.344,0.3484,60096000
3/24/1998,0.3429,0.3606,0.3429,0.3502,113616000
3/25/1998,0.3533,0.3564,0.3367,0.3396,225792000
3/26/1998,0.3398,0.3481,0.3305,0.344,157560000
3/27/1998,0.3502,0.3622,0.344,0.3533,152928000
3/30/1998,0.357,0.3637,0.3539,0.357,110016000
3/31/1998,0.3549,0.3596,0.3481,0.3555,131304000
4/1/1998,0.3544,0.3757,0.3493,0.3746,289032000
4/2/1998,0.3788,0.4022,0.3731,0.3951,332856000
4/3/1998,0.4001,0.4006,0.3835,0.3866,233880000
4/6/1998,0.3918,0.3938,0.3668,0.3684,220488000
4/7/1998,0.3616,0.3627,0.3523,0.3575,232680000
4/8/1998,0.3591,0.3731,0.3554,0.3684,226296000
4/9/1998,0.384,0.399,0.3809,0.3959,320688000
4/13/1998,0.3944,0.4001,0.3824,0.392,219600000
4/14/1998,0.3902,0.4152,0.3876,0.404,326472000
4/15/1998,0.4074,0.4157,0.3928,0.3996,223848000
4/16/1998,0.3996,0.4128,0.3874,0.4094,324888000
4/17/1998,0.3982,0.4042,0.3928,0.3944,140712000
4/20/1998,0.3965,0.4136,0.3897,0.3918,179592000
4/21/1998,0.3868,0.3965,0.3788,0.3868,167088000
4/22/1998,0.3627,0.3892,0.3616,0.3627,226032000
4/23/1998,0.3616,0.3616,0.3346,0.3367,245064000
4/24/1998,0.3408,0.3647,0.3388,0.3528,335712000
4/27/1998,0.3466,0.3518,0.3206,0.344,377712000
4/28/1998,0.3861,0.4136,0.3702,0.3975,1391880000
4/29/1998,0.4042,0.41,0.3892,0.397,633144000
4/30/1998,0.4053,0.4074,0.3762,0.3814,449712000
5/1/1998,0.3855,0.3954,0.3762,0.3928,186144000
5/4/1998,0.3949,0.3985,0.3881,0.3959,154704000
5/5/1998,0.3907,0.397,0.3871,0.3896,119976000
5/6/1998,0.3907,0.3907,0.3746,0.3757,148776000
5/7/1998,0.3783,0.3866,0.3668,0.3783,277752000
5/8/1998,0.3793,0.3855,0.372,0.384,95856000
5/11/1998,0.3863,0.3866,0.3596,0.3611,227448000
5/12/1998,0.3647,0.3822,0.3601,0.3798,232728000
5/13/1998,0.3762,0.3907,0.3731,0.3861,278880000
5/14/1998,0.3824,0.3933,0.3783,0.3806,172008000
5/15/1998,0.3819,0.3845,0.372,0.3726,92568000
5/18/1998,0.3741,0.3767,0.3606,0.366,132360000
5/19/1998,0.3726,0.3767,0.371,0.3757,68472000
5/20/1998,0.3757,0.3803,0.3668,0.3684,80976000
5/21/1998,0.372,0.3741,0.3629,0.3689,68064000
5/22/1998,0.3674,0.3684,0.3554,0.3575,117240000
5/26/1998,0.3577,0.3611,0.3362,0.3403,217680000
5/27/1998,0.3341,0.3632,0.3315,0.3601,464688000
5/28/1998,0.3627,0.3647,0.3544,0.3572,188256000
5/29/1998,0.357,0.3699,0.3554,0.3663,172824000
6/1/1998,0.3658,0.3679,0.3463,0.3559,160872000
6/2/1998,0.3627,0.3699,0.345,0.3632,82014000
6/3/1998,0.3731,0.3762,0.3492,0.3512,131628000
6/4/1998,0.357,0.3653,0.3429,0.3648,99912000
6/5/1998,0.3637,0.3689,0.3586,0.3679,68544000
6/8/1998,0.3642,0.385,0.3616,0.3845,109260000
6/9/1998,0.3861,0.4313,0.3845,0.4261,388728000
6/10/1998,0.4292,0.4676,0.424,0.4499,485700000
6/11/1998,0.4593,0.5207,0.4572,0.5196,717024000
6/12/1998,0.5279,0.5279,0.4843,0.5071,433116000
6/15/1998,0.4946,0.5695,0.4916,0.5466,674028000
6/16/1998,0.5549,0.6131,0.5528,0.6121,783348000
6/17/1998,0.6308,0.675,0.6267,0.6568,805308000
6/18/1998,0.6734,0.6858,0.5965,0.5996,632796000
6/19/1998,0.5907,0.6339,0.5653,0.6302,733572000
6/22/1998,0.6214,0.6849,0.6006,0.6765,726360000
6/23/1998,0.6739,0.7711,0.6692,0.7706,749268000
6/24/1998,0.7898,0.838,0.741,0.8298,1174092000
6/25/1998,0.8313,0.8712,0.7981,0.8235,1089300000
6/26/1998,0.8105,0.8338,0.7794,0.7835,622992000
6/29/1998,0.7877,0.8283,0.7877,0.8209,490152000
6/30/1998,0.8131,0.8438,0.8043,0.8293,437544000
7/1/1998,0.8463,0.9519,0.838,0.9485,565092000
7/2/1998,0.9627,1.0433,0.9352,1.0309,1045596000
7/6/1998,1.0591,1.1705,1.0433,1.1597,937668000
7/7/1998,1.1888,1.1955,1.0059,1.0151,945036000
7/8/1998,0.9303,0.9893,0.8513,0.9278,1166232000
7/9/1998,0.9195,0.9685,0.8729,0.8771,589860000
7/10/1998,0.8563,0.8804,0.8158,0.8272,499644000
7/13/1998,0.8022,0.8978,0.7835,0.8945,384960000
7/14/1998,0.902,0.9627,0.8895,0.956,507168000
7/15/1998,0.9643,0.976,0.9128,0.9352,352200000
7/16/1998,0.9431,0.956,0.902,0.9425,279984000
7/17/1998,0.9344,1.0018,0.9303,0.9959,356520000
7/20/1998,1.0067,1.1647,0.9959,1.1431,718500000
7/21/1998,1.1414,1.2221,1.0641,1.0982,946560000
7/22/1998,1.114,1.163,1.0849,1.114,559488000
7/23/1998,1.0807,1.1514,1.0558,1.0608,556212000
7/24/1998,1.0749,1.0932,0.9727,1.0333,579480000
7/27/1998,0.9901,1.0591,0.961,1.0442,576612000
7/28/1998,1.0342,1.0475,0.981,0.9885,414936000
7/29/1998,1.0018,1.0101,0.8937,0.8962,392892000
7/30/1998,0.9294,0.956,0.8771,0.9461,635484000
7/31/1998,0.9519,0.9569,0.907,0.9219,268812000
8/3/1998,0.9128,0.9269,0.892,0.9003,258264000
8/4/1998,0.9153,0.9485,0.8987,0.9136,561300000
8/5/1998,0.9377,0.9402,0.8313,0.8829,461208000
8/6/1998,0.8679,0.9352,0.8571,0.9103,372072000
8/7/1998,0.9253,0.9885,0.9095,0.9643,468660000
8/10/1998,0.9727,1.0134,0.956,1.0109,370320000
8/11/1998,0.9602,1.055,0.9585,1.0309,563172000
8/12/1998,1.0541,1.0932,1.0317,1.0841,402816000
8/13/1998,1.0857,1.1223,1.0558,1.0599,492588000
8/14/1998,1.0865,1.0874,1.0001,1.0209,388200000
8/17/1998,1.0042,1.0242,0.9851,0.9951,292356000
8/18/1998,1.0076,1.0732,0.9934,1.0699,360012000
8/19/1998,1.0915,1.1123,1.0558,1.0708,385632000
8/20/1998,1.05,1.0791,1.0433,1.0732,317724000
8/21/1998,1.0583,1.0832,1.025,1.0782,302724000
8/24/1998,1.0832,1.1223,1.0816,1.1206,278988000
8/25/1998,1.1422,1.1431,1.0874,1.094,287028000
8/26/1998,1.0791,1.0832,1.0541,1.0583,327816000
8/27/1998,1.0342,1.0392,0.9893,0.9893,320544000
8/28/1998,0.9959,1.0051,0.8588,0.8804,780720000
8/31/1998,0.8762,0.8945,0.6911,0.6962,820008000
9/1/1998,0.6329,0.7202,0.5435,0.6646,1349016000
9/2/1998,0.6911,0.7981,0.6817,0.7306,946572000
9/3/1998,0.6952,0.7503,0.6713,0.7139,509424000
9/4/1998,0.7207,0.7482,0.6817,0.717,356244000
9/8/1998,0.7815,0.7877,0.7482,0.7669,438732000
9/9/1998,0.744,0.768,0.6932,0.7025,357924000
9/10/1998,0.6599,0.6692,0.6256,0.662,639396000
9/11/1998,0.6516,0.6724,0.611,0.6323,472248000
9/14/1998,0.6682,0.6692,0.611,0.6126,301200000
9/15/1998,0.5887,0.6214,0.5851,0.6069,344568000
9/16/1998,0.6173,0.7144,0.5944,0.7025,782376000
9/17/1998,0.6687,0.6942,0.636,0.6401,849156000
9/18/1998,0.6464,0.675,0.6459,0.6625,334848000
9/21/1998,0.6318,0.7223,0.6318,0.7108,475344000
9/22/1998,0.7336,0.7607,0.7285,0.7332,606108000
9/23/1998,0.7549,0.8771,0.7482,0.8737,911676000
9/24/1998,0.8904,0.9718,0.8438,0.8488,1022484000
9/25/1998,0.8189,0.9195,0.8189,0.9086,731976000
9/28/1998,0.9677,0.9976,0.9303,0.961,772092000
9/29/1998,0.9752,0.9943,0.9269,0.9402,766716000
9/30/1998,0.9269,0.9602,0.9045,0.9278,588612000
10/1/1998,0.8978,0.9228,0.8313,0.8529,687840000
10/2/1998,0.8754,0.9303,0.8396,0.917,689916000
10/5/1998,0.9053,0.9228,0.8396,0.8704,489924000
10/6/1998,0.9269,0.9336,0.8646,0.9003,563436000
10/7/1998,0.8529,0.8712,0.7586,0.7768,856680000
10/8/1998,0.689,0.7316,0.6651,0.7165,607692000
10/9/1998,0.7503,0.7638,0.6962,0.7581,414540000
10/12/1998,0.8075,0.8396,0.7731,0.7747,436344000
10/13/1998,0.7632,0.7929,0.7534,0.7597,213708000
10/14/1998,0.757,0.8116,0.7461,0.7773,311808000
10/15/1998,0.7835,0.8137,0.769,0.8069,339420000
10/16/1998,0.8199,0.8471,0.8064,0.8267,428100000
10/19/1998,0.823,0.8887,0.823,0.8795,333624000
10/20/1998,0.9045,0.9352,0.8862,0.8879,383352000
10/21/1998,0.9095,0.917,0.8779,0.9145,252360000
10/22/1998,0.8945,0.9801,0.8928,0.9535,533904000
10/23/1998,0.9519,0.9835,0.9485,0.9652,272496000
10/26/1998,0.9901,1.0134,0.971,1.0092,390336000
10/27/1998,1.0317,1.0475,0.9652,0.9668,403284000
10/28/1998,0.9718,0.9934,0.9502,0.9735,397836000
10/29/1998,1.0084,1.0583,0.9893,1.0516,658644000
10/30/1998,1.0525,1.0791,1.0358,1.0508,423648000
11/2/1998,1.0649,1.0924,1.035,1.089,629880000
11/3/1998,1.0899,1.1065,1.0458,1.0483,367764000
11/4/1998,1.0924,1.0974,1.0525,1.0791,407664000
11/5/1998,1.0616,1.0816,1.05,1.0683,294648000
11/6/1998,1.0475,1.0666,1.0309,1.0358,377880000
11/9/1998,1.0134,1.0591,1.0042,1.055,436872000
11/10/1998,1.0666,1.1639,1.0649,1.0957,687516000
11/11/1998,1.1107,1.1165,1.0417,1.0525,329268000
11/12/1998,1.0433,1.1048,1.0392,1.089,239496000
11/13/1998,1.0965,1.1098,1.045,1.0624,178812000
11/16/1998,1.0683,1.0799,1.0267,1.05,237948000
11/17/1998,1.0757,1.2827,1.0683,1.2345,1222836000
11/18/1998,1.2603,1.4183,1.2595,1.3634,1182672000
11/19/1998,1.4216,1.4582,1.2719,1.2744,777912000
11/20/1998,1.4548,1.5114,1.3717,1.5014,1338252000
11/23/1998,1.587,1.8165,1.5471,1.8123,1355628000
11/24/1998,1.8622,1.9378,1.7042,1.7832,1633512000
11/25/1998,1.7998,1.858,1.7042,1.7484,550452000
11/27/1998,1.8065,1.8123,1.7707,1.8007,191736000
11/30/1998,1.8256,1.8314,1.5945,1.5962,595044000
12/1/1998,1.5421,1.7441,1.513,1.7416,943092000
12/2/1998,1.72,1.725,1.6427,1.6585,592980000
12/3/1998,1.6552,1.7001,1.538,1.5754,436728000
12/4/1998,1.6253,1.6377,1.5172,1.5671,445152000
12/7/1998,1.6045,1.6128,1.5388,1.5878,315480000
12/8/1998,1.5762,1.7117,1.5671,1.6967,510996000
12/9/1998,1.7076,1.8647,1.6793,1.7982,930132000
12/10/1998,1.809,1.8622,1.7425,1.7716,607236000
12/11/1998,1.7466,1.8622,1.7458,1.8539,509352000
12/14/1998,1.8381,1.9121,1.8123,1.848,775020000
12/15/1998,1.8871,2.0201,1.8747,2.0185,760308000
12/16/1998,2.154,2.509,2.1531,2.4025,2035944000
12/17/1998,2.1947,2.4233,2.1664,2.3011,1352700000
12/18/1998,2.3527,2.4025,2.3103,2.3834,459036000
12/21/1998,2.5231,2.6752,2.494,2.6503,667680000
12/22/1998,2.7176,2.7351,2.5655,2.6802,635208000
12/23/1998,2.7268,2.7434,2.6528,2.7018,291276000
12/24/1998,2.6794,2.7185,2.6519,2.7002,108276000
12/28/1998,2.7517,3.0086,2.7018,2.9255,597972000
12/29/1998,2.9097,2.9105,2.7309,2.7625,492156000
12/30/1998,2.7683,2.854,2.5264,2.6711,651672000
12/31/1998,2.6378,2.7517,2.6278,2.6711,365964000
1/4/1999,2.7243,2.9595,2.6594,2.9504,785844000
1/5/1999,2.7209,3.2372,2.6561,3.1075,419154680
1/6/1999,3.4043,3.5016,3.342,3.4417,723532000
1/7/1999,3.4193,3.9979,3.317,3.963,945492000
1/8/1999,4.6139,4.9655,3.7909,3.9979,1333244000
1/11/1999,4.5889,4.6139,4.1799,4.6039,778460000
1/12/1999,4.5017,4.5391,3.9654,4.0752,488864000
1/13/1999,3.2173,4.0777,3.1424,3.6911,597528000
1/14/1999,3.741,3.9729,3.3918,3.4417,418248000
1/15/1999,3.4916,3.7435,3.4317,3.5016,402652000
1/19/1999,3.7535,3.7535,3.3993,3.4866,228108000
1/20/1999,3.3694,3.4168,2.7384,2.8182,610704000
1/21/1999,2.6062,2.7534,2.3084,2.6436,940964000
1/22/1999,2.4723,3.1399,2.4628,3.0676,875316000
1/25/1999,3.0302,3.0776,2.7434,2.8032,546476000
1/26/1999,2.8082,3.0252,2.7584,2.8706,490696000
1/27/1999,3.342,3.4866,2.9953,3.1325,700452000
1/28/1999,3.1524,3.2123,3.0003,3.0651,475012000
1/29/1999,3.0327,3.0327,2.8681,2.9155,327920000
2/1/1999,2.9379,3.0502,2.8681,2.8905,255620000
2/2/1999,2.903,2.903,2.706,2.7509,260972000
2/3/1999,2.7185,3.1424,2.706,3.1374,375820000
2/4/1999,3.125,3.1624,2.9005,2.9429,232992000
2/5/1999,2.918,3.0651,2.8008,2.8905,171320000
2/8/1999,2.8531,2.8706,2.6386,2.7209,251964000
2/9/1999,2.691,2.6935,2.4925,2.494,256520000
2/10/1999,2.4503,2.5788,2.3693,2.4301,264100000
2/11/1999,2.504,2.7484,2.4815,2.7409,275860000
2/12/1999,2.6935,2.7409,2.5838,2.6062,155308000
2/16/1999,2.6661,2.706,2.4192,2.4598,155596000
2/17/1999,2.4551,2.5464,2.3069,2.3319,193372000
2/18/1999,2.4067,2.4067,2.1012,2.2321,431252000
2/19/1999,2.3631,2.5563,2.2695,2.5414,538364000
2/22/1999,2.5389,2.7334,2.4441,2.6561,384244000
2/23/1999,2.7459,2.918,2.7309,2.8731,422784000
2/24/1999,2.9329,3.0477,2.7509,2.7658,495728000
2/25/1999,2.908,3.1325,2.8581,3.1175,733796000
2/26/1999,3.1624,3.2422,3.0177,3.1948,507308000
3/1/1999,3.1674,3.3943,3.0926,3.317,387380000
3/2/1999,3.3519,3.3868,3.0202,3.0252,332064000
3/3/1999,3.0876,3.1798,3.0003,3.0801,310576000
3/4/1999,3.13,3.1674,2.8905,2.9953,357748000
3/5/1999,3.0901,3.105,2.9529,3.0302,243524000
3/8/1999,3.0277,3.1524,2.9753,3.0477,209252000
3/9/1999,3.12,3.3245,3.0776,3.2397,325840000
